scenario_id,condition,seed,phase,model_id,prompt_version,generated_at,n_tutor_turns,n_learner_turns,exclusion_flag,exclusion_code,exclusion_reason,total_input_tokens,total_output_tokens,json_path,mock
SC_1116,C1,17,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.175870,6,6,False,,,2373,210,outputs/main/C1/SC_1116_17.json,True
SC_1116,C1,42,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.176254,6,6,False,,,2373,210,outputs/main/C1/SC_1116_42.json,True
SC_1116,C1,91,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.176634,6,6,False,,,2373,210,outputs/main/C1/SC_1116_91.json,True
SC_1119,C1,17,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.179821,9,9,False,,,3316,292,outputs/main/C1/SC_1119_17.json,True
SC_1119,C1,42,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.180308,9,9,False,,,3316,292,outputs/main/C1/SC_1119_42.json,True
SC_1119,C1,91,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.180807,9,9,False,,,3316,292,outputs/main/C1/SC_1119_91.json,True
SC_1181,C1,17,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.185193,9,9,False,,,3420,299,outputs/main/C1/SC_1181_17.json,True
SC_1181,C1,42,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.185703,9,9,False,,,3420,299,outputs/main/C1/SC_1181_42.json,True
SC_1181,C1,91,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.186212,9,9,False,,,3420,299,outputs/main/C1/SC_1181_91.json,True
SC_1250,C1,17,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.190203,6,6,False,,,2058,199,outputs/main/C1/SC_1250_17.json,True
SC_1250,C1,42,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.190563,6,6,False,,,2058,199,outputs/main/C1/SC_1250_42.json,True
SC_1250,C1,91,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.190947,6,6,False,,,2058,199,outputs/main/C1/SC_1250_91.json,True
SC_1253,C1,17,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.193947,5,5,False,,,1769,166,outputs/main/C1/SC_1253_17.json,True
SC_1253,C1,42,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.194317,5,5,False,,,1769,166,outputs/main/C1/SC_1253_42.json,True
SC_1253,C1,91,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.194689,5,5,False,,,1769,166,outputs/main/C1/SC_1253_91.json,True
SC_1260,C1,17,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.197578,10,10,False,,,3760,334,outputs/main/C1/SC_1260_17.json,True
SC_1260,C1,42,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.198110,10,10,False,,,3760,334,outputs/main/C1/SC_1260_42.json,True
SC_1260,C1,91,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.198699,10,10,False,,,3760,334,outputs/main/C1/SC_1260_91.json,True
SC_1278,C1,17,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.204240,7,7,False,,,2695,230,outputs/main/C1/SC_1278_17.json,True
SC_1278,C1,42,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.204640,7,7,False,,,2695,230,outputs/main/C1/SC_1278_42.json,True
SC_1278,C1,91,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.205023,7,7,False,,,2695,230,outputs/main/C1/SC_1278_91.json,True
SC_1281,C1,17,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.208713,9,9,False,,,3460,288,outputs/main/C1/SC_1281_17.json,True
SC_1281,C1,42,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.209231,9,9,False,,,3460,288,outputs/main/C1/SC_1281_42.json,True
SC_1281,C1,91,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.209743,9,9,False,,,3460,288,outputs/main/C1/SC_1281_91.json,True
SC_1293,C1,17,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.213527,9,9,False,,,3154,326,outputs/main/C1/SC_1293_17.json,True
SC_1293,C1,42,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.213983,9,9,False,,,3154,326,outputs/main/C1/SC_1293_42.json,True
SC_1293,C1,91,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.214430,9,9,False,,,3154,326,outputs/main/C1/SC_1293_91.json,True
SC_1314,C1,17,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.218508,8,8,False,,,2703,274,outputs/main/C1/SC_1314_17.json,True
SC_1314,C1,42,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.218943,8,8,False,,,2703,274,outputs/main/C1/SC_1314_42.json,True
SC_1314,C1,91,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.219342,8,8,False,,,2703,274,outputs/main/C1/SC_1314_91.json,True
SC_1316,C1,17,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.223627,12,12,False,,,4289,366,outputs/main/C1/SC_1316_17.json,True
SC_1316,C1,42,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.224276,12,12,False,,,4289,366,outputs/main/C1/SC_1316_42.json,True
SC_1316,C1,91,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.224881,12,12,False,,,4289,366,outputs/main/C1/SC_1316_91.json,True
SC_1340,C1,17,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.229450,4,4,False,,,1536,136,outputs/main/C1/SC_1340_17.json,True
SC_1340,C1,42,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.229738,4,4,False,,,1536,136,outputs/main/C1/SC_1340_42.json,True
SC_1340,C1,91,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.230023,4,4,False,,,1536,136,outputs/main/C1/SC_1340_91.json,True
SC_1358,C1,17,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.232685,4,4,False,,,1486,149,outputs/main/C1/SC_1358_17.json,True
SC_1358,C1,42,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.233026,4,4,False,,,1486,149,outputs/main/C1/SC_1358_42.json,True
SC_1358,C1,91,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.233357,4,4,False,,,1486,149,outputs/main/C1/SC_1358_91.json,True
SC_1363,C1,17,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.235881,6,6,False,,,2526,203,outputs/main/C1/SC_1363_17.json,True
SC_1363,C1,42,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.236259,6,6,False,,,2526,203,outputs/main/C1/SC_1363_42.json,True
SC_1363,C1,91,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.236628,6,6,False,,,2526,203,outputs/main/C1/SC_1363_91.json,True
SC_1368,C1,17,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.239597,5,5,False,,,2176,179,outputs/main/C1/SC_1368_17.json,True
SC_1368,C1,42,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.239958,5,5,False,,,2176,179,outputs/main/C1/SC_1368_42.json,True
SC_1368,C1,91,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.240312,5,5,False,,,2176,179,outputs/main/C1/SC_1368_91.json,True
SC_1416,C1,17,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.243663,5,5,False,,,1957,191,outputs/main/C1/SC_1416_17.json,True
SC_1416,C1,42,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.244000,5,5,False,,,1957,191,outputs/main/C1/SC_1416_42.json,True
SC_1416,C1,91,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.244331,5,5,False,,,1957,191,outputs/main/C1/SC_1416_91.json,True
SC_1429,C1,17,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.247375,4,4,False,,,1451,137,outputs/main/C1/SC_1429_17.json,True
SC_1429,C1,42,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.247690,4,4,False,,,1451,137,outputs/main/C1/SC_1429_42.json,True
SC_1429,C1,91,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.248045,4,4,False,,,1451,137,outputs/main/C1/SC_1429_91.json,True
SC_1437,C1,17,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.251014,12,12,False,,,4382,383,outputs/main/C1/SC_1437_17.json,True
SC_1437,C1,42,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.251575,12,12,False,,,4382,383,outputs/main/C1/SC_1437_42.json,True
SC_1437,C1,91,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.252124,12,12,False,,,4382,383,outputs/main/C1/SC_1437_91.json,True
SC_1470,C1,17,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.256605,6,6,False,,,2071,209,outputs/main/C1/SC_1470_17.json,True
SC_1470,C1,42,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.256989,6,6,False,,,2071,209,outputs/main/C1/SC_1470_42.json,True
SC_1470,C1,91,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.257352,6,6,False,,,2071,209,outputs/main/C1/SC_1470_91.json,True
SC_1474,C1,17,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.260810,8,8,False,,,3081,275,outputs/main/C1/SC_1474_17.json,True
SC_1474,C1,42,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.261239,8,8,False,,,3081,275,outputs/main/C1/SC_1474_42.json,True
SC_1474,C1,91,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.261676,8,8,False,,,3081,275,outputs/main/C1/SC_1474_91.json,True
SC_1486,C1,17,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.265219,4,4,False,,,1722,145,outputs/main/C1/SC_1486_17.json,True
SC_1486,C1,42,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.265560,4,4,False,,,1722,145,outputs/main/C1/SC_1486_42.json,True
SC_1486,C1,91,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.265893,4,4,False,,,1722,145,outputs/main/C1/SC_1486_91.json,True
SC_1515,C1,17,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.268928,14,14,False,,,5142,416,outputs/main/C1/SC_1515_17.json,True
SC_1515,C1,42,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.269547,14,14,False,,,5142,416,outputs/main/C1/SC_1515_42.json,True
SC_1515,C1,91,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.270134,14,14,False,,,5142,416,outputs/main/C1/SC_1515_91.json,True
SC_1523,C1,17,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.274927,6,6,False,,,2247,205,outputs/main/C1/SC_1523_17.json,True
SC_1523,C1,42,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.275326,6,6,False,,,2247,205,outputs/main/C1/SC_1523_42.json,True
SC_1523,C1,91,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.275716,6,6,False,,,2247,205,outputs/main/C1/SC_1523_91.json,True
SC_1527,C1,17,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.278614,5,5,False,,,1931,178,outputs/main/C1/SC_1527_17.json,True
SC_1527,C1,42,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.278946,5,5,False,,,1931,178,outputs/main/C1/SC_1527_42.json,True
SC_1527,C1,91,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.279288,5,5,False,,,1931,178,outputs/main/C1/SC_1527_91.json,True
SC_1532,C1,17,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.282603,4,4,False,,,1488,137,outputs/main/C1/SC_1532_17.json,True
SC_1532,C1,42,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.282930,4,4,False,,,1488,137,outputs/main/C1/SC_1532_42.json,True
SC_1532,C1,91,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.283242,4,4,False,,,1488,137,outputs/main/C1/SC_1532_91.json,True
SC_1572,C1,17,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.285943,4,4,False,,,1596,149,outputs/main/C1/SC_1572_17.json,True
SC_1572,C1,42,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.286278,4,4,False,,,1596,149,outputs/main/C1/SC_1572_42.json,True
SC_1572,C1,91,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.286615,4,4,False,,,1596,149,outputs/main/C1/SC_1572_91.json,True
SC_1691,C1,17,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.289167,6,6,False,,,2482,206,outputs/main/C1/SC_1691_17.json,True
SC_1691,C1,42,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.289522,6,6,False,,,2482,206,outputs/main/C1/SC_1691_42.json,True
SC_1691,C1,91,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.290071,6,6,False,,,2482,206,outputs/main/C1/SC_1691_91.json,True
SC_1786,C1,17,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.293726,5,5,False,,,1858,166,outputs/main/C1/SC_1786_17.json,True
SC_1786,C1,42,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.294081,5,5,False,,,1858,166,outputs/main/C1/SC_1786_42.json,True
SC_1786,C1,91,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.294405,5,5,False,,,1858,166,outputs/main/C1/SC_1786_91.json,True
SC_1804,C1,17,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.297177,4,4,False,,,1497,141,outputs/main/C1/SC_1804_17.json,True
SC_1804,C1,42,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.297476,4,4,False,,,1497,141,outputs/main/C1/SC_1804_42.json,True
SC_1804,C1,91,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.297770,4,4,False,,,1497,141,outputs/main/C1/SC_1804_91.json,True
SC_1817,C1,17,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.300582,5,5,False,,,1888,180,outputs/main/C1/SC_1817_17.json,True
SC_1817,C1,42,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.300979,5,5,False,,,1888,180,outputs/main/C1/SC_1817_42.json,True
SC_1817,C1,91,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.301370,5,5,False,,,1888,180,outputs/main/C1/SC_1817_91.json,True
SC_1820,C1,17,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.304442,9,9,False,,,3393,298,outputs/main/C1/SC_1820_17.json,True
SC_1820,C1,42,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.304876,9,9,False,,,3393,298,outputs/main/C1/SC_1820_42.json,True
SC_1820,C1,91,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.305321,9,9,False,,,3393,298,outputs/main/C1/SC_1820_91.json,True
SC_1838,C1,17,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.309490,16,16,False,,,6013,485,outputs/main/C1/SC_1838_17.json,True
SC_1838,C1,42,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.310217,16,16,False,,,6013,485,outputs/main/C1/SC_1838_42.json,True
SC_1838,C1,91,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.310934,16,16,False,,,6013,485,outputs/main/C1/SC_1838_91.json,True
SC_1876,C1,17,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.316750,5,5,False,,,1883,175,outputs/main/C1/SC_1876_17.json,True
SC_1876,C1,42,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.317217,5,5,False,,,1883,175,outputs/main/C1/SC_1876_42.json,True
SC_1876,C1,91,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.317608,5,5,False,,,1883,175,outputs/main/C1/SC_1876_91.json,True
SC_1913,C1,17,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.320133,6,6,True,E2,Turn 2: non-math content (war),2189,194,outputs/main/C1/SC_1913_17.json,True
SC_1913,C1,42,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.320447,6,6,True,E2,Turn 2: non-math content (war),2189,194,outputs/main/C1/SC_1913_42.json,True
SC_1913,C1,91,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.320756,6,6,True,E2,Turn 2: non-math content (war),2189,194,outputs/main/C1/SC_1913_91.json,True
SC_1919,C1,17,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.323358,5,5,False,,,2096,173,outputs/main/C1/SC_1919_17.json,True
SC_1919,C1,42,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.323700,5,5,False,,,2096,173,outputs/main/C1/SC_1919_42.json,True
SC_1919,C1,91,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.324069,5,5,False,,,2096,173,outputs/main/C1/SC_1919_91.json,True
SC_1925,C1,17,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.326829,4,4,False,,,1521,148,outputs/main/C1/SC_1925_17.json,True
SC_1925,C1,42,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.327127,4,4,False,,,1521,148,outputs/main/C1/SC_1925_42.json,True
SC_1925,C1,91,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.327457,4,4,False,,,1521,148,outputs/main/C1/SC_1925_91.json,True
SC_1927,C1,17,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.329910,4,4,False,,,1411,144,outputs/main/C1/SC_1927_17.json,True
SC_1927,C1,42,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.330223,4,4,False,,,1411,144,outputs/main/C1/SC_1927_42.json,True
SC_1927,C1,91,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.330517,4,4,False,,,1411,144,outputs/main/C1/SC_1927_91.json,True
SC_1954,C1,17,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.333315,6,6,False,,,2279,196,outputs/main/C1/SC_1954_17.json,True
SC_1954,C1,42,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.333725,6,6,False,,,2279,196,outputs/main/C1/SC_1954_42.json,True
SC_1954,C1,91,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.334113,6,6,False,,,2279,196,outputs/main/C1/SC_1954_91.json,True
SC_1959,C1,17,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.337018,5,5,False,,,1926,179,outputs/main/C1/SC_1959_17.json,True
SC_1959,C1,42,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.337336,5,5,False,,,1926,179,outputs/main/C1/SC_1959_42.json,True
SC_1959,C1,91,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.337650,5,5,False,,,1926,179,outputs/main/C1/SC_1959_91.json,True
SC_1973,C1,17,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.340566,10,10,False,,,3630,311,outputs/main/C1/SC_1973_17.json,True
SC_1973,C1,42,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.341255,10,10,False,,,3630,311,outputs/main/C1/SC_1973_42.json,True
SC_1973,C1,91,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.341802,10,10,False,,,3630,311,outputs/main/C1/SC_1973_91.json,True
SC_1974,C1,17,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.346040,9,9,False,,,3137,296,outputs/main/C1/SC_1974_17.json,True
SC_1974,C1,42,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.346499,9,9,False,,,3137,296,outputs/main/C1/SC_1974_42.json,True
SC_1974,C1,91,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.346974,9,9,False,,,3137,296,outputs/main/C1/SC_1974_91.json,True
SC_1993,C1,17,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.350946,6,6,False,,,2316,207,outputs/main/C1/SC_1993_17.json,True
SC_1993,C1,42,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.351308,6,6,False,,,2316,207,outputs/main/C1/SC_1993_42.json,True
SC_1993,C1,91,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.351658,6,6,False,,,2316,207,outputs/main/C1/SC_1993_91.json,True
SC_1994,C1,17,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.354651,9,9,False,,,3712,290,outputs/main/C1/SC_1994_17.json,True
SC_1994,C1,42,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.355100,9,9,False,,,3712,290,outputs/main/C1/SC_1994_42.json,True
SC_1994,C1,91,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.355545,9,9,False,,,3712,290,outputs/main/C1/SC_1994_91.json,True
SC_2029,C1,17,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.359643,9,9,False,,,3173,265,outputs/main/C1/SC_2029_17.json,True
SC_2029,C1,42,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.360082,9,9,False,,,3173,265,outputs/main/C1/SC_2029_42.json,True
SC_2029,C1,91,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.360504,9,9,False,,,3173,265,outputs/main/C1/SC_2029_91.json,True
SC_2074,C1,17,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.364024,6,6,False,,,2391,172,outputs/main/C1/SC_2074_17.json,True
SC_2074,C1,42,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.364353,6,6,False,,,2391,172,outputs/main/C1/SC_2074_42.json,True
SC_2074,C1,91,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.364693,6,6,False,,,2391,172,outputs/main/C1/SC_2074_91.json,True
SC_2108,C1,17,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.367392,4,4,False,,,1398,146,outputs/main/C1/SC_2108_17.json,True
SC_2108,C1,42,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.367690,4,4,False,,,1398,146,outputs/main/C1/SC_2108_42.json,True
SC_2108,C1,91,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.367982,4,4,False,,,1398,146,outputs/main/C1/SC_2108_91.json,True
SC_2135,C1,17,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.370767,7,7,False,,,2791,240,outputs/main/C1/SC_2135_17.json,True
SC_2135,C1,42,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.371176,7,7,False,,,2791,240,outputs/main/C1/SC_2135_42.json,True
SC_2135,C1,91,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.371584,7,7,False,,,2791,240,outputs/main/C1/SC_2135_91.json,True
SC_2147,C1,17,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.375109,11,11,False,,,3663,348,outputs/main/C1/SC_2147_17.json,True
SC_2147,C1,42,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.375647,11,11,False,,,3663,348,outputs/main/C1/SC_2147_42.json,True
SC_2147,C1,91,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.376183,11,11,False,,,3663,348,outputs/main/C1/SC_2147_91.json,True
SC_2156,C1,17,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.379594,6,6,False,,,2328,214,outputs/main/C1/SC_2156_17.json,True
SC_2156,C1,42,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.379975,6,6,False,,,2328,214,outputs/main/C1/SC_2156_42.json,True
SC_2156,C1,91,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.380398,6,6,False,,,2328,214,outputs/main/C1/SC_2156_91.json,True
SC_2202,C1,17,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.383968,6,6,True,E2,Turn 0: non-math content (war),2384,193,outputs/main/C1/SC_2202_17.json,True
SC_2202,C1,42,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.384392,6,6,True,E2,Turn 0: non-math content (war),2384,193,outputs/main/C1/SC_2202_42.json,True
SC_2202,C1,91,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.384712,6,6,True,E2,Turn 0: non-math content (war),2384,193,outputs/main/C1/SC_2202_91.json,True
SC_2219,C1,17,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.388067,8,8,False,,,3125,276,outputs/main/C1/SC_2219_17.json,True
SC_2219,C1,42,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.388602,8,8,False,,,3125,276,outputs/main/C1/SC_2219_42.json,True
SC_2219,C1,91,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.389125,8,8,False,,,3125,276,outputs/main/C1/SC_2219_91.json,True
SC_2231,C1,17,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.394866,7,7,False,,,2828,240,outputs/main/C1/SC_2231_17.json,True
SC_2231,C1,42,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.395399,7,7,False,,,2828,240,outputs/main/C1/SC_2231_42.json,True
SC_2231,C1,91,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:07.395888,7,7,False,,,2828,240,outputs/main/C1/SC_2231_91.json,True
SC_0009,C2,17,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:06.940137,11,11,False,,,4692,304,outputs/main/C2/SC_0009_17.json,True
SC_0009,C2,42,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:06.940703,11,11,False,,,4692,304,outputs/main/C2/SC_0009_42.json,True
SC_0009,C2,91,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:06.941352,11,11,False,,,4692,304,outputs/main/C2/SC_0009_91.json,True
SC_0014,C2,17,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:06.946817,5,5,False,,,1906,126,outputs/main/C2/SC_0014_17.json,True
SC_0014,C2,42,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:06.947323,5,5,False,,,1906,126,outputs/main/C2/SC_0014_42.json,True
SC_0014,C2,91,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:06.947646,5,5,False,,,1906,126,outputs/main/C2/SC_0014_91.json,True
SC_0040,C2,17,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:06.952017,12,12,False,,,4571,328,outputs/main/C2/SC_0040_17.json,True
SC_0040,C2,42,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:06.952564,12,12,False,,,4571,328,outputs/main/C2/SC_0040_42.json,True
SC_0040,C2,91,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:06.953100,12,12,False,,,4571,328,outputs/main/C2/SC_0040_91.json,True
SC_0046,C2,17,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:06.958310,8,8,False,,,2905,196,outputs/main/C2/SC_0046_17.json,True
SC_0046,C2,42,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:06.958807,8,8,False,,,2905,196,outputs/main/C2/SC_0046_42.json,True
SC_0046,C2,91,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:06.959416,8,8,False,,,2905,196,outputs/main/C2/SC_0046_91.json,True
SC_0072,C2,17,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:06.963950,5,5,False,,,2415,134,outputs/main/C2/SC_0072_17.json,True
SC_0072,C2,42,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:06.964315,5,5,False,,,2415,134,outputs/main/C2/SC_0072_42.json,True
SC_0072,C2,91,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:06.964773,5,5,False,,,2415,134,outputs/main/C2/SC_0072_91.json,True
SC_0097,C2,17,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:06.969074,14,14,False,,,5007,357,outputs/main/C2/SC_0097_17.json,True
SC_0097,C2,42,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:06.970016,14,14,False,,,5007,357,outputs/main/C2/SC_0097_42.json,True
SC_0097,C2,91,main,mock-model-v1,v1.0-mock,2026-05-15T08:20:06.970685,14,14,False,,,5007,357,outputs/main/C2/SC_0097_91.json,True
